Year 1,Make 1,Vehicle Type,Engine Cylinders,Engine Size,Drive Type,Core Based Statistical Area Type,Gender Code,Person Exact Age,Home Purchase Price,Home Fireplaces,Home Bath,Home Land Depth Footage,Home Land Front Footage,Home Improvement Value,Home Year Built,Home Base Square Footage,Home Total Value,Estimated Current Home Value,BehaviorBank: Interest in Automotive,MOR Bank Male Sports Magazine,MOR Bank Do-It-Yourselfers,Book Reader,BehaviorBank: Interest in Gourmet Cooking,BehaviorBank: Interest in Sports,BehaviorBank: Interest in the Outdoors,BehaviorBank: Pet Enthusiast,Est. Household Income V5,Person Marital Status,Number of Persons in LU,Number of Adults in LU,BehaviorBank: Interest in Foreign Travel,BehaviorBank: Presence of Premium Credit Card,CAPE: Age: Pop: Median Age,MOR Bank Do-It-Yourselfers,BehaviorBank: Interest in Reading,BehaviorBank: Interest in Travel,BehaviorBank: Cat Enthusiast,Home Total Rooms,BehaviorBank: Computer Owner,BehaviorBank: Investor,BehaviorBank: Interest in Domestic Travel,Auto In The Market: Used,Auto In The Market: New,CAPE: Inc: HH: Median Family Household Income,BehaviorBank: Cruise Enthusiasts,BehaviorBank: Contributes to Charities,Home Swimming Pool Indicator
2012.0,0.0,2.0,4.0,2.4,1.0,1.0,2.0,56.0,0.0,0.0,10.0,0.0,0.0,29.0,1950.0,0.0,48.0,96927.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,4.0,4.0,0.0,0.0,4100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,54633.0,0.0,0.0,0.0
2002.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,52.0,0.0,0.0,30.0,0.0,0.0,55.0,1973.0,6.0,66.0,81642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,87499.0,0.0,0.0,0.0
2012.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,56.0,240.0,1.0,30.0,231.0,44.0,34.0,1987.0,12.0,44.0,407724.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,4.0,1.0,0.0,4500.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,5.0,3.0,125143.0,0.0,0.0,0.0
2012.0,1.0,2.0,4.0,2.4,1.0,3.0,1.0,40.0,0.0,0.0,10.0,0.0,0.0,55.0,1973.0,10.0,83.0,119185.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,41832.0,0.0,1.0,0.0
2008.0,1.0,1.0,6.0,3.5,1.0,1.0,1.0,53.0,106.0,0.0,0.0,0.0,0.0,8.0,1983.0,0.0,11.0,174898.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,5.0,0.0,1.0,3400.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,71917.0,0.0,1.0,0.0
2005.0,1.0,1.0,4.0,2.5,2.0,1.0,1.0,57.0,0.0,0.0,20.0,0.0,0.0,94.0,1955.0,14.0,120.0,154000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,4100.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,50731.0,0.0,0.0,1.0
2013.0,1.0,1.0,4.0,2.5,1.0,1.0,1.0,42.0,0.0,1.0,20.0,112.0,99.0,99.0,1959.0,10.0,207.0,215661.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,7.0,1.0,1.0,4600.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,97469.0,1.0,1.0,0.0
2001.0,1.0,3.0,8.0,5.4,1.0,1.0,1.0,30.0,144.0,1.0,30.0,0.0,0.0,105.0,2004.0,11.0,123.0,140573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,4.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,65816.0,0.0,0.0,0.0
2012.0,1.0,2.0,4.0,2.4,2.0,1.0,2.0,59.0,0.0,0.0,10.0,0.0,0.0,127.0,1973.0,10.0,197.0,170019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,0.0,0.0,3900.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,59626.0,0.0,0.0,0.0
2005.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,66.0,0.0,1.0,20.0,150.0,60.0,142.0,1926.0,11.0,178.0,197993.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1900.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,9.0,1.0,93343.0,0.0,0.0,0.0
2003.0,2.0,2.0,6.0,4.2,1.0,1.0,1.0,42.0,0.0,0.0,30.0,0.0,0.0,108.0,2009.0,8.0,127.0,134219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,2.0,55723.0,0.0,0.0,0.0
2013.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,50.0,64.0,1.0,20.0,0.0,0.0,77.0,1966.0,16.0,95.0,147725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,4.0,31033.0,0.0,0.0,0.0
2013.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,25.0,0.0,0.0,30.0,0.0,0.0,161.0,1953.0,24.0,321.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,3800.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,57166.0,0.0,1.0,0.0
2009.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,46.0,220.0,0.0,30.0,0.0,0.0,118.0,2002.0,0.0,269.0,438783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,49642.0,0.0,0.0,0.0
2014.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,55.0,165.0,1.0,20.0,165.0,90.0,133.0,1993.0,20.0,171.0,205463.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,1.0,4.0,4.0,0.0,0.0,3900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,71135.0,0.0,0.0,0.0
2014.0,1.0,2.0,6.0,3.2,2.0,3.0,2.0,40.0,0.0,0.0,20.0,160.0,13.0,48.0,1920.0,10.0,56.0,61169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,3.0,50881.0,0.0,0.0,0.0
2011.0,2.0,1.0,4.0,2.4,1.0,1.0,2.0,30.0,260.0,0.0,20.0,0.0,0.0,198.0,1997.0,10.0,221.0,255685.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,5100.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,1.0,113234.0,0.0,0.0,0.0
2003.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,51.0,179.0,1.0,20.0,0.0,0.0,139.0,2007.0,0.0,221.0,190115.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,4.0,3.0,0.0,0.0,3300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,91878.0,0.0,0.0,1.0
2010.0,2.0,2.0,4.0,2.3,1.0,1.0,2.0,62.0,102.0,0.0,20.0,104.0,75.0,129.0,1957.0,12.0,213.0,272928.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,77840.0,0.0,0.0,0.0
2011.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,43.0,169.0,1.0,30.0,0.0,0.0,93.0,2007.0,12.0,130.0,133172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27749.0,0.0,0.0,0.0
2013.0,2.0,2.0,6.0,3.5,2.0,1.0,1.0,48.0,4700.0,2.0,60.0,206.0,206.0,2.0,1928.0,12.0,5.0,3922674.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,8.0,1.0,142307.0,0.0,0.0,1.0
2013.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,52.0,285.0,1.0,30.0,265.0,86.0,231.0,2005.0,0.0,281.0,320118.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,5.0,3.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,90040.0,0.0,0.0,0.0
2008.0,2.0,3.0,8.0,5.3,2.0,1.0,1.0,42.0,0.0,0.0,10.0,0.0,0.0,130.0,1974.0,0.0,130.0,160519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,1.0,77450.0,0.0,0.0,0.0
2006.0,0.0,1.0,6.0,3.0,1.0,1.0,2.0,52.0,0.0,1.0,10.0,0.0,0.0,98.0,1958.0,0.0,125.0,129773.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,3100.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,8.0,44518.0,0.0,1.0,0.0
2004.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,56.0,48.0,0.0,10.0,0.0,0.0,50.0,1993.0,10.0,60.0,87713.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,3800.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,5.0,63840.0,0.0,0.0,0.0
2010.0,1.0,1.0,4.0,2.5,1.0,1.0,1.0,36.0,169.0,0.0,10.0,175.0,100.0,129.0,1952.0,11.0,164.0,169686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,8.0,130855.0,0.0,0.0,0.0
2000.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,83.0,494.0,1.0,40.0,0.0,0.0,304.0,2003.0,13.0,554.0,646619.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,3600.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,2.0,170063.0,1.0,1.0,0.0
2001.0,0.0,1.0,6.0,2.8,1.0,1.0,1.0,54.0,65.0,0.0,0.0,138.0,91.0,77.0,1962.0,13.0,90.0,109322.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,0.0,1.0,4300.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,96335.0,1.0,1.0,0.0
2008.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,55.0,232.0,1.0,20.0,132.0,64.0,259.0,2002.0,15.0,301.0,308243.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,3600.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,134601.0,0.0,0.0,0.0
2001.0,2.0,1.0,6.0,3.2,1.0,1.0,1.0,50.0,0.0,0.0,10.0,105.0,80.0,49.0,1958.0,8.0,102.0,151777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,0.0,4700.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,7.0,49678.0,0.0,0.0,0.0
2012.0,0.0,1.0,4.0,2.4,1.0,1.0,1.0,65.0,0.0,0.0,20.0,0.0,0.0,57.0,1963.0,0.0,73.0,121745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,70473.0,0.0,0.0,0.0
2014.0,1.0,2.0,8.0,5.4,2.0,1.0,1.0,49.0,75.0,0.0,10.0,0.0,0.0,80.0,1932.0,9.0,166.0,156793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,3.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,83522.0,0.0,0.0,0.0
1996.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,100.0,37.0,99.0,1928.0,0.0,144.0,333414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,58332.0,0.0,0.0,0.0
2006.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,49.0,221.0,1.0,30.0,134.0,82.0,0.0,1987.0,9.0,104.0,229843.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,4.0,4.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,1.0,112282.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.8,1.0,1.0,2.0,42.0,0.0,0.0,20.0,105.0,72.0,46.0,1972.0,13.0,54.0,95278.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,3300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,43213.0,0.0,0.0,0.0
2006.0,1.0,3.0,8.0,5.4,1.0,1.0,1.0,50.0,26.0,0.0,20.0,142.0,50.0,58.0,1943.0,0.0,98.0,109213.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,3100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,46345.0,0.0,0.0,0.0
2008.0,1.0,1.0,6.0,3.6,1.0,1.0,1.0,60.0,0.0,0.0,10.0,0.0,0.0,108.0,1986.0,9.0,116.0,126143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,65723.0,0.0,0.0,0.0
2011.0,1.0,1.0,6.0,3.6,1.0,3.0,2.0,26.0,0.0,1.0,20.0,100.0,60.0,54.0,1936.0,10.0,60.0,69433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,3.0,64582.0,0.0,0.0,0.0
1999.0,0.0,1.0,6.0,3.8,1.0,3.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,1980.0,0.0,10.0,74947.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,1.0,4400.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,67580.0,0.0,0.0,0.0
2012.0,1.0,2.0,8.0,5.3,2.0,1.0,2.0,50.0,241.0,0.0,40.0,184.0,91.0,179.0,1997.0,13.0,233.0,288240.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,7.0,2.0,0.0,0.0,3700.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,102879.0,0.0,0.0,0.0
2009.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,49.0,44.0,0.0,20.0,1.0,0.0,38.0,1972.0,15.0,26.0,60272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,67231.0,0.0,0.0,0.0
2013.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,55.0,0.0,1.0,30.0,122.0,35.0,28.0,1991.0,8.0,32.0,284060.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,4400.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,2.0,112635.0,0.0,0.0,0.0
2003.0,0.0,1.0,4.0,1.8,1.0,3.0,1.0,62.0,62.0,0.0,20.0,0.0,0.0,65.0,1976.0,0.0,94.0,85677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,63313.0,0.0,0.0,0.0
2006.0,1.0,3.0,6.0,4.0,2.0,2.0,1.0,76.0,22.0,0.0,10.0,0.0,0.0,65.0,1973.0,0.0,75.0,97236.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,3700.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,40693.0,0.0,1.0,0.0
2011.0,1.0,1.0,4.0,1.6,1.0,1.0,1.0,50.0,349.0,1.0,30.0,271.0,160.0,0.0,1960.0,25.0,149.0,323400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,2.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,2.0,112282.0,0.0,0.0,0.0
2009.0,1.0,4.0,6.0,3.8,1.0,1.0,2.0,53.0,0.0,1.0,30.0,0.0,0.0,170.0,1968.0,10.0,241.0,281956.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,4000.0,0.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,6.0,1.0,82116.0,0.0,0.0,1.0
2005.0,1.0,2.0,8.0,5.4,2.0,1.0,1.0,77.0,0.0,1.0,30.0,0.0,0.0,172.0,2001.0,0.0,202.0,211792.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,4400.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,96064.0,0.0,0.0,0.0
2000.0,2.0,1.0,8.0,4.6,1.0,1.0,1.0,35.0,0.0,0.0,20.0,89.0,85.0,155.0,1992.0,16.0,235.0,323707.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,0.0,1.0,6400.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,83776.0,1.0,1.0,1.0
2006.0,2.0,1.0,6.0,3.5,1.0,1.0,1.0,62.0,1100.0,4.0,50.0,0.0,0.0,549.0,1989.0,24.0,844.0,1412800.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,5.0,4.0,0.0,0.0,4400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,179368.0,0.0,0.0,1.0
2006.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,54.0,0.0,0.0,10.0,115.0,50.0,51.0,1943.0,8.0,60.0,80276.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3300.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,6.0,37499.0,0.0,1.0,0.0
2006.0,1.0,1.0,4.0,2.4,1.0,1.0,2.0,29.0,0.0,0.0,10.0,100.0,150.0,77.0,1992.0,11.0,102.0,122808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,44043.0,0.0,0.0,0.0
2005.0,0.0,2.0,4.0,2.2,1.0,1.0,1.0,52.0,0.0,1.0,40.0,0.0,0.0,185.0,1995.0,16.0,214.0,279755.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,7.0,4.0,0.0,0.0,4500.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,1.0,1.0,8.0,67499.0,0.0,1.0,0.0
2007.0,1.0,4.0,6.0,3.8,1.0,1.0,1.0,35.0,120.0,1.0,10.0,113.0,60.0,93.0,1974.0,0.0,113.0,130221.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,0.0,0.0,3400.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,3.0,3.0,63187.0,1.0,1.0,0.0
2013.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,32.0,0.0,0.0,20.0,0.0,0.0,95.0,1965.0,18.0,121.0,137500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,4800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,76499.0,0.0,0.0,1.0
2011.0,2.0,2.0,6.0,3.6,2.0,1.0,1.0,37.0,0.0,0.0,30.0,0.0,0.0,226.0,2006.0,16.0,271.0,298372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,7.0,1.0,110690.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,1.8,1.0,1.0,1.0,34.0,175.0,0.0,30.0,0.0,0.0,122.0,1979.0,0.0,191.0,189288.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4400.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,2.0,86949.0,0.0,1.0,0.0
2007.0,2.0,1.0,6.0,3.5,2.0,1.0,1.0,64.0,332.0,1.0,30.0,0.0,0.0,330.0,2001.0,14.0,400.0,491952.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,2.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,8.0,1.0,116513.0,0.0,0.0,0.0
2008.0,1.0,2.0,4.0,2.4,2.0,1.0,1.0,80.0,0.0,0.0,20.0,0.0,0.0,28.0,1951.0,10.0,458.0,596080.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,4700.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,9.0,1.0,181603.0,0.0,1.0,0.0
2013.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,74.0,56.0,1.0,10.0,0.0,0.0,200.0,1940.0,10.0,455.0,516646.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,134782.0,0.0,0.0,0.0
2011.0,1.0,2.0,8.0,5.3,2.0,1.0,1.0,50.0,465.0,1.0,50.0,0.0,0.0,444.0,2007.0,15.0,574.0,618424.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,6.0,2.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,159580.0,0.0,0.0,0.0
2011.0,1.0,2.0,6.0,3.6,2.0,1.0,2.0,47.0,0.0,0.0,10.0,0.0,0.0,159.0,1958.0,0.0,235.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,3200.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,6.0,45220.0,0.0,0.0,0.0
2014.0,0.0,2.0,6.0,3.3,1.0,1.0,1.0,68.0,113.0,1.0,40.0,0.0,0.0,267.0,1997.0,20.0,311.0,315008.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,4.0,4.0,0.0,0.0,3600.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,1.0,101135.0,0.0,0.0,0.0
2011.0,1.0,2.0,6.0,3.5,2.0,1.0,2.0,72.0,0.0,2.0,20.0,0.0,0.0,153.0,1978.0,11.0,410.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,4000.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,1.0,63055.0,0.0,0.0,1.0
2012.0,1.0,2.0,4.0,2.4,2.0,1.0,2.0,29.0,0.0,1.0,20.0,0.0,0.0,207.0,1949.0,16.0,643.0,1059137.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,0.0,0.0,3500.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,1.0,195069.0,0.0,0.0,0.0
2009.0,1.0,3.0,8.0,5.3,2.0,1.0,1.0,49.0,152.0,0.0,0.0,0.0,0.0,155.0,2003.0,21.0,197.0,204087.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,4.0,3.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,46817.0,0.0,0.0,0.0
1989.0,2.0,1.0,6.0,2.5,1.0,1.0,1.0,57.0,65.0,1.0,10.0,128.0,50.0,128.0,1939.0,10.0,207.0,247110.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,3.0,3.0,0.0,0.0,4000.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,8.0,2.0,108823.0,0.0,1.0,0.0
2005.0,2.0,2.0,8.0,6.0,2.0,1.0,2.0,55.0,599.0,1.0,50.0,0.0,0.0,276.0,2006.0,0.0,377.0,438736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,135952.0,0.0,0.0,0.0
2013.0,1.0,1.0,4.0,1.5,1.0,1.0,2.0,40.0,659.0,1.0,30.0,110.0,93.0,493.0,1900.0,17.0,603.0,656507.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,4500.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,8.0,1.0,112722.0,0.0,0.0,0.0
